user_id,date,selection,city,neighborhood,gender,student,children,vehicle,family_status,age,category_name,choices,open notes,choise_1,choise_2,choise_3,choise_4,choise_5,choise_6,choise_7,choise_8,choise_9,choise_10,,,,,,,,,,
30,12022019  13:37:07,עבודה,באר שבע,א. תעשיה,נקבה,לא,יש,יש,married,31,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מסעדת אוכל ביתי ,בר סלטים,מאפיה\ קונדיטוריה",,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מסעדת אוכל ביתי ,בר סלטים,מאפיה, קונדיטוריה,,,,,,,,,,,,,
1238,13022019  10:47:41,עבודה,באר שבע,א. תעשיה,נקבה,,יש,יש,married,38,מסעדות ובתי קפה,"המבורגריה,פלאפל,מסעדת אוכל ביתי ,בר סלטים,סושיה",,המבורגריה,פלאפל,מסעדת אוכל ביתי ,בר סלטים,סושיה,,,,,,,,,,,,,,,
1609,13022019  14:53:35,עבודה,באר שבע,א. תעשיה,זכר,לא,אין,יש,married,32,מסעדות ובתי קפה,"המבורגריה,בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,חומוסיה,שיפודיה\ סטקייה ,בר סלטים,מאפיה\ קונדיטוריה",,המבורגריה,בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,חומוסיה,שיפודיה, סטקייה ,בר סלטים,מאפיה, קונדיטוריה,,,,,,,,,,,
1609,13022019  14:53:49,עבודה,באר שבע,א. תעשיה,זכר,לא,אין,יש,married,32,קופת חולים ופארם,"בית מרקחת\ חנות פארם,רפואה אלטרנטיבית\ משלימה,קופת חולים",,בית מרקחת, חנות פארם,רפואה אלטרנטיבית, משלימה,קופת חולים,,,,,,,,,,,,,,,
1609,13022019  14:55:41,עבודה,באר שבע,א. תעשיה,זכר,לא,אין,יש,married,32,דברים לבית,"סטוק,אלקטרוניקה וחשמל",,סטוק,אלקטרוניקה וחשמל,,,,,,,,,,,,,,,,,,
1609,13022019  14:55:58,עבודה,באר שבע,א. תעשיה,זכר,לא,אין,יש,married,32,מצרכים ומוצרים,"מכולת,סופרמרקט ,קיוסק \ פיצוציה,חנות יין ואלכוהול",,מכולת,סופרמרקט ,קיוסק , פיצוציה,חנות יין ואלכוהול,,,,,,,,,,,,,,,
1609,13022019  14:56:08,עבודה,באר שבע,א. תעשיה,זכר,לא,אין,יש,married,32,בחירה חופשית,"לא,,",,לא,,,,,,,,,,,,,,,,,,,
2383,14022019  10:46:33,עבודה,באר שבע,א. תעשיה,זכר,לא,יש,יש,married,37,מסעדות ובתי קפה,"פלאפל,מסעדת אוכל ביתי ,חומוסיה,פיצריה,שיפודיה\ סטקייה ,בר סלטים",,פלאפל,מסעדת אוכל ביתי ,חומוסיה,פיצריה,שיפודיה, סטקייה ,בר סלטים,,,,,,,,,,,,,
2383,14022019  10:47:05,עבודה,באר שבע,א. תעשיה,זכר,לא,יש,יש,married,37,"תחביבים, ספורט ופנאי","מכון כושר,השכרת אופניים\ קורקינט",,מכון כושר,השכרת אופניים, קורקינט,,,,,,,,,,,,,,,,,
1,11022019  10:05:26,בית,באר שבע,א. תעשיה,זכר,כן,אין,אין,single,37,מצרכים ומוצרים,"סופרמרקט ,חנות תבלינים ",,סופרמרקט,חנות תבלינים ,,,,,,,,,,,,,,,,,,
1,11022019  10:05:29,בית,באר שבע,א. תעשיה,זכר,כן,אין,אין,single,37,הורים וילדים,"שיעורים פרטיים לתלמידים,גנים",,שיעורים פרטיים לתלמידים,גנים,,,,,,,,,,,,,,,,,,
1534,13022019  13:54:37,עבודה,באר שבע,א. תעשיה,נקבה,לא,,,divorced,90,קופת חולים ופארם,"בית מרקחת\ חנות פארם,מרפאת שיניים ,דיאטה ותזונה",,בית מרקחת, חנות פארם,מרפאת שיניים ,דיאטה ותזונה,,,,,,,,,,,,,,,,
1534,13022019  13:54:40,עבודה,באר שבע,א. תעשיה,נקבה,לא,,,divorced,90,מצרכים ומוצרים,"סופרמרקט ,חנות טבע",,סופרמרקט ,חנות טבע,,,,,,,,,,,,,,,,,,
1032,13022019  08:52:31,עבודה,באר שבע,א. תעשיה,נקבה,,יש,יש,married,40,מסעדות ובתי קפה,"המבורגריה,בית קפה של רשת מוכרת,פלאפל,מסעדת אוכל ביתי ,חומוסיה,גלידריה,שיפודיה\ סטקייה ,בר סלטים,סושיה,מאפיה\ קונדיטוריה",,המבורגריה,בית קפה של רשת מוכרת,פלאפל,מסעדת אוכל ביתי ,חומוסיה,גלידריה,שיפודיה, סטקייה ,בר סלטים,סושיה,מאפיה, קונדיטוריה,,,,,,,,
1032,13022019  08:52:41,עבודה,באר שבע,א. תעשיה,נקבה,,יש,יש,married,40,קופת חולים ופארם,בית מרקחת\ חנות פארם,,בית מרקחת, חנות פארם,,,,,,,,,,,,,,,,,,
1032,13022019  08:53:03,עבודה,באר שבע,א. תעשיה,נקבה,,יש,יש,married,40,דברים לבית,"טמבוריה\ עשה זאת בעצמך,מוצרי בישול ואפייה, חנות כלי בית",,טמבוריה, עשה זאת בעצמך,מוצרי בישול ואפייה, חנות כלי בית,,,,,,,,,,,,,,,,
1032,13022019  08:53:23,עבודה,באר שבע,א. תעשיה,נקבה,,יש,יש,married,40,מצרכים ומוצרים,"מכולת,סופרמרקט ,קיוסק \ פיצוציה,פיצוחים",,מכולת,סופרמרקט ,קיוסק , פיצוציה,פיצוחים,,,,,,,,,,,,,,,
1473,13022019  13:16:52,עבודה,באר שבע,א. תעשיה,זכר,לא,אין,יש,single,28,מסעדות ובתי קפה,"המבורגריה,מסעדת שף,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מסעדת אוכל ביתי ,מיצים טבעיים,חומוסיה,גלידריה,פיצריה,שיפודיה\ סטקייה ,בר סלטים,סושיה,מסעדה טבעונית\ צמחונית,מאפיה\ קונדיטוריה,אוכל מוכן וקייטרינג",,המבורגריה,מסעדת שף,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,פלאפל,מסעדת אוכל ביתי ,מיצים טבעיים,חומוסיה,גלידריה,פיצריה,שיפודיה, סטקייה ,בר סלטים,סושיה,מסעדה טבעונית, צמחונית,מאפיה, קונדיטוריה,אוכל מוכן וקייטרינג,
461,12022019  18:14:18,בית,באר שבע,ב,זכר,לא,יש,יש,divorced,63,שירותים מקצועיים," חנות ומעבדת סלולר ,שרותי צילום והדפסה,דואר,חלל עבודה משותף",,חנות ומעבדת סלולר,שרותי צילום והדפסה,דואר,חלל עבודה משותף,,,,,,,,,,,,,,,,
461,12022019  18:14:31,בית,באר שבע,ב,זכר,לא,יש,יש,divorced,63,"תחביבים, ספורט ופנאי","חדר בריחה, חנות אופניים",,חדר בריחה, חנות אופניים,,,,,,,,,,,,,,,,,,
461,12022019  18:14:45,בית,באר שבע,ב,זכר,לא,יש,יש,divorced,63,בחירה חופשית,"נגר,,",,נגר,,,,,,,,,,,,,,,,,,,
1076,13022019  09:13:52,בית,באר שבע,ב,זכר,לא,אין,יש,single,34,מצרכים ומוצרים,"מכולת,חנות יין ואלכוהול",,מכולת,חנות יין ואלכוהול,,,,,,,,,,,,,,,,,,
1076,13022019  09:14:15,בית,באר שבע,ב,זכר,לא,אין,יש,single,34,שירותים מקצועיים,"דואר,בנק\ כספומט",,דואר,בנק, כספומט,,,,,,,,,,,,,,,,,
1076,13022019  09:14:31,בית,באר שבע,ב,זכר,לא,אין,יש,single,34,בחירה חופשית,"מעדניה,,",,מעדניה,,,,,,,,,,,,,,,,,,,
2127,13022019  22:49:31,בית,באר שבע,ב,נקבה,לא,אין,יש,single,22,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,מיצים טבעיים,שיפודיה\ סטקייה ",,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,מיצים טבעיים,שיפודיה, סטקייה ,,,,,,,,,,,,,,,
2127,13022019  22:49:51,בית,באר שבע,ב,נקבה,לא,אין,יש,single,22,מצרכים ומוצרים,"קצב \ קצבייה,מכולת,סופרמרקט ",,קצב , קצבייה,מכולת,סופרמרקט ,,,,,,,,,,,,,,,,
2127,13022019  22:50:10,בית,באר שבע,ב,נקבה,לא,אין,יש,single,22,"תחביבים, ספורט ופנאי","מכון כושר,חדר בריחה,פאב\ בר",,מכון כושר,חדר בריחה,פאב, בר,,,,,,,,,,,,,,,,
2127,13022019  22:50:19,בית,באר שבע,ב,נקבה,לא,אין,יש,single,22,בחירה חופשית,"לא,,",,לא,,,,,,,,,,,,,,,,,,,
2417,14022019  11:29:37,בית,באר שבע,ב,זכר,לא,אין,יש,single,42,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,פלאפל,חומוסיה,מסעדה טבעונית\ צמחונית",,בית קפה שכונתי שהוא לא רשת,פלאפל,חומוסיה,מסעדה טבעונית, צמחונית,,,,,,,,,,,,,,,
2417,14022019  11:29:51,בית,באר שבע,ב,זכר,לא,אין,יש,single,42,דברים לבית,טמבוריה\ עשה זאת בעצמך,,טמבוריה, עשה זאת בעצמך,,,,,,,,,,,,,,,,,,
2417,14022019  11:30:14,בית,באר שבע,ב,זכר,לא,אין,יש,single,42,שירותים מקצועיים,"שרותי צילום והדפסה,דואר,בנק\ כספומט",,שרותי צילום והדפסה,דואר,בנק, כספומט,,,,,,,,,,,,,,,,
2417,14022019  11:30:29,בית,באר שבע,ב,זכר,לא,אין,יש,single,42,"תחביבים, ספורט ופנאי",,,,,,,,,,,,,,,,,,,,,,
651,13022019  07:35:19,בית,באר שבע,ב,נקבה,לא,אין,יש,married,30,מסעדות ובתי קפה,"המבורגריה,חומוסיה,סושיה",,המבורגריה,חומוסיה,סושיה,,,,,,,,,,,,,,,,,
651,13022019  07:35:40,בית,באר שבע,ב,נקבה,לא,אין,יש,married,30,אופנה וטיפוח,"מוצרי קוסמטיקה ואיפור,חנות נעליים ,חנות בגדי יד שנייה,קעקועים ופירסינג",,מוצרי קוסמטיקה ואיפור,חנות נעליים ,חנות בגדי יד שנייה,קעקועים ופירסינג,,,,,,,,,,,,,,,,
651,13022019  07:35:59,בית,באר שבע,ב,נקבה,לא,אין,יש,married,30,שירותים מקצועיים," חנות ומעבדת סלולר ,דואר",,חנות ומעבדת סלולר,דואר,,,,,,,,,,,,,,,,,,
651,13022019  07:36:29,בית,באר שבע,ב,נקבה,לא,אין,יש,married,30,"תחביבים, ספורט ופנאי","מכון כושר,חדר בריחה,בריכת שחיה,חנות כלי נגינה,בית קולנוע ,פאב\ בר",,מכון כושר,חדר בריחה,בריכת שחיה,חנות כלי נגינה,בית קולנוע ,פאב, בר,,,,,,,,,,,,,
741,13022019  07:47:26,בית,באר שבע,ב,נקבה,,יש,יש,married,38,קופת חולים ופארם,בית מרקחת\ חנות פארם,,בית מרקחת, חנות פארם,,,,,,,,,,,,,,,,,,
741,13022019  07:47:49,בית,באר שבע,ב,נקבה,,יש,יש,married,38,הורים וילדים,"ג\\'ימבורי,גנים,מוצרי תינוקות",,ג,,"ימבורי,גנים,מוצרי תינוקות",,,,,,,,,,,,,,,,,
741,13022019  07:49:15,בית,באר שבע,ב,נקבה,,יש,יש,married,38,בחירה חופשית,"סופר פארם,,",,סופר פארם,,,,,,,,,,,,,,,,,,,
932,13022019  08:30:03,בית,באר שבע,ב,נקבה,לא,יש,יש,married,,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,גלידריה,סושיה",,בית קפה שכונתי שהוא לא רשת,גלידריה,סושיה,,,,,,,,,,,,,,,,,
932,13022019  08:30:34,בית,באר שבע,ב,נקבה,לא,יש,יש,married,,מצרכים ומוצרים,"מכולת,חנות ירקות ופירות ,סופרמרקט ",,מכולת,חנות ירקות ופירות ,סופרמרקט ,,,,,,,,,,,,,,,,,
944,13022019  08:31:00,בית,באר שבע,ב,זכר,כן,אין,יש,married,35,קופת חולים ופארם,בית מרקחת\ חנות פארם,,בית מרקחת, חנות פארם,,,,,,,,,,,,,,,,,,
932,13022019  08:31:18,בית,באר שבע,ב,נקבה,לא,יש,יש,married,,שירותים מקצועיים,"הנהלת חשבונות,בנק\ כספומט",,הנהלת חשבונות,בנק, כספומט,,,,,,,,,,,,,,,,,
944,13022019  08:31:24,בית,באר שבע,ב,זכר,כן,אין,יש,married,35,בחירה חופשית,"סופר פארם,המבורגריה,",,סופר פארם,המבורגריה,,,,,,,,,,,,,,,,,,
932,13022019  08:31:38,בית,באר שבע,ב,נקבה,לא,יש,יש,married,,הורים וילדים,"בגדי ילדים,חנות מתנות ,חנות ספרים ",,בגדי ילדים,חנות מתנות ,חנות ספרים ,,,,,,,,,,,,,,,,,
952,13022019  08:32:50,בית,באר שבע,ב,נקבה,לא,אין,יש,married,30,מסעדות ובתי קפה,"מסעדת שף,בית קפה שכונתי שהוא לא רשת,בר סלטים,סושיה",,מסעדת שף,בית קפה שכונתי שהוא לא רשת,בר סלטים,סושיה,,,,,,,,,,,,,,,,
952,13022019  08:33:09,בית,באר שבע,ב,נקבה,לא,אין,יש,married,30,שירותים מקצועיים,"דואר,חלל עבודה משותף",,דואר,חלל עבודה משותף,,,,,,,,,,,,,,,,,,
953,13022019  08:33:21,בית,באר שבע,ב,זכר,לא,אין,יש,single,27,מסעדות ובתי קפה,"מסעדת אוכל ביתי ,סושיה",,מסעדת אוכל ביתי ,סושיה,,,,,,,,,,,,,,,,,,
952,13022019  08:33:26,בית,באר שבע,ב,נקבה,לא,אין,יש,married,30,"תחביבים, ספורט ופנאי","מכון כושר,השכרת אופניים\ קורקינט,בריכת שחיה,בית קולנוע ",,מכון כושר,השכרת אופניים, קורקינט,בריכת שחיה,בית קולנוע ,,,,,,,,,,,,,,,
956,13022019  08:33:31,בית,באר שבע,ב,נקבה,כן,אין,אין,single,25,קופת חולים ופארם,"בית מרקחת\ חנות פארם,רפואה אלטרנטיבית\ משלימה",,בית מרקחת, חנות פארם,רפואה אלטרנטיבית, משלימה,,,,,,,,,,,,,,,,
953,13022019  08:33:34,בית,באר שבע,ב,זכר,לא,אין,יש,single,27,קופת חולים ופארם,בית מרקחת\ חנות פארם,,בית מרקחת, חנות פארם,,,,,,,,,,,,,,,,,,
977,13022019  08:36:56,בית,באר שבע,ב,זכר,לא,אין,יש,married,31,קופת חולים ופארם,בית מרקחת\ חנות פארם,,בית מרקחת, חנות פארם,,,,,,,,,,,,,,,,,,
977,13022019  08:37:27,בית,באר שבע,ב,זכר,לא,אין,יש,married,31,"תחביבים, ספורט ופנאי","מכון כושר,בריכת שחיה,חנות כלי נגינה",,מכון כושר,בריכת שחיה,חנות כלי נגינה,,,,,,,,,,,,,,,,,
977,13022019  08:37:46,בית,באר שבע,ב,זכר,לא,אין,יש,married,31,הורים וילדים,"בגדי ילדים,ג\\'ימבורי,חוגים,שיעורי נגינה,גנים,מוצרי תינוקות",,בגדי ילדים,ג,,"ימבורי,חוגים,שיעורי נגינה,גנים,מוצרי תינוקות",,,,,,,,,,,,,,,,
1001,13022019  08:43:11,בית,באר שבע,ב,זכר,כן,אין,אין,single,28,מסעדות ובתי קפה,"המבורגריה,מסעדת אוכל ביתי ,מיצים טבעיים",,המבורגריה,מסעדת אוכל ביתי ,מיצים טבעיים,,,,,,,,,,,,,,,,,
1001,13022019  08:43:23,בית,באר שבע,ב,זכר,כן,אין,אין,single,28,קופת חולים ופארם,"בית מרקחת\ חנות פארם,רפואה אלטרנטיבית\ משלימה,מרפאת שיניים ,דיאטה ותזונה,מוצרים אורטופדיים",,בית מרקחת, חנות פארם,רפואה אלטרנטיבית, משלימה,מרפאת שיניים ,דיאטה ותזונה,מוצרים אורטופדיים,,,,,,,,,,,,,
1001,13022019  08:43:37,בית,באר שבע,ב,זכר,כן,אין,אין,single,28,שירותים מקצועיים,"הנהלת חשבונות, חנות ומעבדת סלולר ,עריכת דין,שרותי צילום והדפסה,פסיכולוג,דואר,שיעורים פרטיים לסטודנטים",,הנהלת חשבונות, חנות ומעבדת סלולר ,עריכת דין,שרותי צילום והדפסה,פסיכולוג,דואר,שיעורים פרטיים לסטודנטים,,,,,,,,,,,,,
1001,13022019  08:43:56,בית,באר שבע,ב,זכר,כן,אין,אין,single,28,"תחביבים, ספורט ופנאי","מכון כושר,חדר בריחה,השכרת אופניים\ קורקינט,בריכת שחיה,חנות כלי נגינה,ציוד ספורט ומחנאות,בית קולנוע ",,מכון כושר,חדר בריחה,השכרת אופניים, קורקינט,בריכת שחיה,חנות כלי נגינה,ציוד ספורט ומחנאות,בית קולנוע ,,,,,,,,,,,,
1020,13022019  08:48:47,בית,באר שבע,ב,נקבה,כן,אין,יש,single,31,קופת חולים ופארם,בית מרקחת\ חנות פארם,,בית מרקחת, חנות פארם,,,,,,,,,,,,,,,,,,
1020,13022019  08:49:01,בית,באר שבע,ב,נקבה,כן,אין,יש,single,31,מצרכים ומוצרים,"סופרמרקט ,חנות טבע",,סופרמרקט ,חנות טבע,,,,,,,,,,,,,,,,,,
1133,13022019  09:50:00,בית,באר שבע,ב,נקבה,לא,אין,יש,single,27,שירותים מקצועיים,"שרותי צילום והדפסה,בנק\ כספומט,חלל עבודה משותף",,שרותי צילום והדפסה,בנק, כספומט,חלל עבודה משותף,,,,,,,,,,,,,,,,
1133,13022019  09:50:21,בית,באר שבע,ב,נקבה,לא,אין,יש,single,27,בחירה חופשית,"קופת חולים,,",,קופת חולים,,,,,,,,,,,,,,,,,,,
1346,13022019  11:39:20,בית,באר שבע,ב,נקבה,כן,אין,יש,single,27,מסעדות ובתי קפה,"המבורגריה,בית קפה של רשת מוכרת,גלידריה,פיצריה,סושיה,מאפיה\ קונדיטוריה",,המבורגריה,בית קפה של רשת מוכרת,גלידריה,פיצריה,סושיה,מאפיה, קונדיטוריה,,,,,,,,,,,,,
1346,13022019  11:39:29,בית,באר שבע,ב,נקבה,כן,אין,יש,single,27,קופת חולים ופארם,בית מרקחת\ חנות פארם,,בית מרקחת, חנות פארם,,,,,,,,,,,,,,,,,,
1346,13022019  11:40:18,בית,באר שבע,ב,נקבה,כן,אין,יש,single,27,אופנה וטיפוח," מספרה\ עיצוב שיער,מוצרי קוסמטיקה ואיפור,מניקור\ פדיקור",,מספרה,עיצוב שיער,מוצרי קוסמטיקה ואיפור,מניקור, פדיקור,,,,,,,,,,,,,,,
1346,13022019  11:42:22,בית,באר שבע,ב,נקבה,כן,אין,יש,single,27,מצרכים ומוצרים,"קצב \ קצבייה,חנות ירקות ופירות ,סופרמרקט ,חנות יין ואלכוהול,פיצוחים",,קצב , קצבייה,חנות ירקות ופירות ,סופרמרקט ,חנות יין ואלכוהול,פיצוחים,,,,,,,,,,,,,,
1606,13022019  14:49:48,בית,באר שבע,ב,נקבה,כן,אין,אין,single,25,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,חומוסיה,סושיה",,בית קפה שכונתי שהוא לא רשת,חומוסיה,סושיה,,,,,,,,,,,,,,,,,
1606,13022019  14:50:30,בית,באר שבע,ב,נקבה,כן,אין,אין,single,25,"תחביבים, ספורט ופנאי","מכון כושר,בריכת שחיה,אימון אישי (כושר),פאב\ בר",,מכון כושר,בריכת שחיה,אימון אישי (כושר),פאב, בר,,,,,,,,,,,,,,,
